Plan file, plan diff, Entropy, Cosine, Hamming Similarity, Hamming Dist, Euclidean, Jaccard
agent_640.plans , s1-s3, 0.470087, 0.158732, 0.000000, 0.045093, 0.009963, 0.000000 
agent_640.plans , s2-s3, 0.221434, 0.170765, 100.000000, 0.036251, 0.005115, 0.000000 

agent_641.plans , s1-s2, 0.942968, 0.044185, 0.000000, 0.014147, 0.019201, 0.000000 
agent_641.plans , s1-s3, 0.942968, 0.044185, 0.000000, 0.014147, 0.019201, 0.000000 
agent_641.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_642.plans , s1-s2, 0.049645, 0.440858, 0.000000, 0.006189, 0.002401, 0.000000 
agent_642.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_642.plans , s2-s3, 0.050151, 0.440858, 0.000000, 0.006189, 0.002401, 0.000000 

agent_643.plans , s1-s2, 0.401102, 0.015400, 0.000000, 0.044209, 0.008353, 0.000000 
agent_643.plans , s1-s3, 0.349386, 0.115877, 84.615385, 0.034483, 0.007834, 0.000000 
agent_643.plans , s2-s3, 0.164665, 0.332125, 100.000000, 0.032714, 0.004214, 0.000000 

agent_644.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_644.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_644.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_645.plans , s1-s2, 0.409189, 0.000000, 100.000000, 0.030946, 0.008437, 0.000000 
agent_645.plans , s1-s3, 0.347755, 0.180377, 33.333333, 0.036251, 0.007829, 0.000000 
agent_645.plans , s2-s3, 0.248848, 0.000000, 0.000000, 0.038904, 0.005408, 0.000000 

agent_646.plans , s1-s2, 0.032296, 0.569899, 0.000000, 0.004421, 0.001755, 0.000000 
agent_646.plans , s1-s3, 0.032296, 0.569899, 0.000000, 0.004421, 0.001755, 0.000000 
agent_646.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_647.plans , s1-s2, 1.059585, 0.014289, 10.714286, 0.038019, 0.020518, 0.000000 
agent_647.plans , s1-s3, 1.054255, 0.018658, 0.000000, 0.040672, 0.020470, 0.000000 
agent_647.plans , s2-s3, 0.090895, 0.553313, 100.000000, 0.015915, 0.003164, 0.000000 

agent_648.plans , s1-s2, 0.585665, 0.336624, 100.000000, 0.026525, 0.013110, 0.000000 
agent_648.plans , s1-s3, 0.326722, 0.788425, 0.000000, 0.036251, 0.007966, 0.000000 
agent_648.plans , s2-s3, 0.375759, 0.387586, 36.363636, 0.032714, 0.011286, 0.000000 

agent_649.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_649.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_649.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_65.plans , s1-s2, 0.283732, 0.581542, 0.000000, 0.005305, 0.008569, 1.000000 
agent_65.plans , s1-s3, 0.283732, 0.581542, 0.000000, 0.005305, 0.008569, 1.000000 
agent_65.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 

agent_650.plans , s1-s2, 0.198177, 0.076634, 0.000000, 0.007073, 0.006451, 0.000000 
agent_650.plans , s1-s3, 0.198177, 0.076634, 0.000000, 0.007073, 0.006451, 0.000000 
agent_650.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_651.plans , s1-s2, 0.103415, 0.932584, 0.000000, 0.019452, 0.003425, 0.000000 
agent_651.plans , s1-s3, 0.103415, 0.932584, 0.000000, 0.019452, 0.003425, 0.000000 
agent_651.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_652.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_652.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_652.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_653.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_653.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_653.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_654.plans , s1-s2, 0.526389, 0.579828, 0.000000, 0.030062, 0.012696, 0.000000 
agent_654.plans , s1-s3, 0.526389, 0.579828, 0.000000, 0.030062, 0.012696, 0.000000 
agent_654.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_655.plans , s1-s2, 1.083276, 0.247073, 0.000000, 0.029178, 0.021191, 0.000000 
agent_655.plans , s1-s3, 0.849629, 0.476093, 100.000000, 0.014147, 0.019201, 0.000000 
agent_655.plans , s2-s3, 0.148388, 0.565381, 94.117647, 0.015031, 0.008965, 0.000000 

agent_656.plans , s1-s2, 1.332287, 0.000000, 0.000000, 0.057471, 0.025219, 0.000000 
agent_656.plans , s1-s3, 1.298573, 0.019480, 10.909091, 0.052166, 0.025088, 0.000000 
agent_656.plans , s2-s3, 0.072779, 0.938167, 100.000000, 0.008842, 0.003255, 0.000000 

agent_657.plans , s1-s2, 1.216905, 0.032162, 0.000000, 0.015915, 0.024611, 0.000000 
agent_657.plans , s1-s3, 1.216905, 0.032162, 0.000000, 0.015915, 0.024611, 0.000000 
agent_657.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_658.plans , s1-s2, 1.238228, 0.015385, 0.000000, 0.045093, 0.024245, 0.000000 
agent_658.plans , s1-s3, 1.220386, 0.041622, 8.888889, 0.041556, 0.024176, 0.000000 
agent_658.plans , s2-s3, 0.043446, 0.712336, 100.000000, 0.005305, 0.002316, 0.000000 

agent_659.plans , s1-s2, 0.570770, 0.032483, 0.000000, 0.014147, 0.015868, 0.000000 
agent_659.plans , s1-s3, 0.527395, 0.058078, 100.000000, 0.007073, 0.015716, 0.000000 
agent_659.plans , s2-s3, 0.034069, 0.978850, 100.000000, 0.007073, 0.002191, 0.000000 

agent_66.plans , s1-s2, 0.354736, 0.673478, 18.750000, 0.024757, 0.009175, 0.000000 
agent_66.plans , s1-s3, 0.566261, 0.280627, 0.000000, 0.027409, 0.013876, 0.000000 
agent_66.plans , s2-s3, 0.267597, 0.417582, 100.000000, 0.013263, 0.010615, 0.000000 

agent_660.plans , s1-s2, 0.545681, 0.345092, 0.000000, 0.030062, 0.012696, 0.000000 
agent_660.plans , s1-s3, 0.545681, 0.345092, 0.000000, 0.030062, 0.012696, 0.000000 
agent_660.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_661.plans , s1-s2, 0.203956, 0.119025, 0.000000, 0.010610, 0.006444, 0.000000 
agent_661.plans , s1-s3, 0.203956, 0.119025, 0.000000, 0.010610, 0.006444, 0.000000 
agent_661.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_662.plans , s1-s2, 0.074155, 0.973335, 100.000000, 0.005305, 0.003488, 0.000000 
agent_662.plans , s1-s3, 0.753805, 0.269052, 0.000000, 0.026525, 0.019509, 0.000000 
agent_662.plans , s2-s3, 0.694502, 0.281608, 16.666667, 0.022989, 0.019213, 0.000000 

agent_663.plans , s1-s2, 0.385223, 0.080506, 33.333333, 0.031830, 0.008271, 0.000000 
agent_663.plans , s1-s3, 0.386413, 0.076820, 0.000000, 0.038904, 0.008116, 0.000000 
agent_663.plans , s2-s3, 0.114927, 0.569591, 100.000000, 0.017683, 0.003551, 0.000000 

agent_664.plans , s1-s2, 0.962858, 0.000000, 0.000000, 0.037135, 0.019404, 0.000000 
agent_664.plans , s1-s3, 0.962858, 0.000000, 0.000000, 0.037135, 0.019404, 0.000000 
agent_664.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_665.plans , s1-s2, 0.201251, 0.217334, 0.000000, 0.010610, 0.006444, 0.000000 
agent_665.plans , s1-s3, 0.201251, 0.217334, 0.000000, 0.010610, 0.006444, 0.000000 
agent_665.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_666.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_666.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_666.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_667.plans , s1-s2, 0.315258, 0.552490, 0.000000, 0.011494, 0.008776, 0.000000 
agent_667.plans , s1-s3, 0.315258, 0.552490, 0.000000, 0.011494, 0.008776, 0.000000 
agent_667.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_668.plans , s1-s2, 0.185773, 0.107086, 5.882353, 0.033599, 0.004408, 0.000000 
agent_668.plans , s1-s3, 0.235105, 0.000000, 0.000000, 0.035367, 0.007422, 0.000000 
agent_668.plans , s2-s3, 0.075523, 0.268743, 100.000000, 0.005305, 0.006195, 0.000000 

agent_669.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_669.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_669.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_67.plans , s1-s2, 1.110784, 0.011875, 37.837838, 0.057471, 0.020991, 0.000000 
agent_67.plans , s1-s3, 1.129971, 0.012842, 0.000000, 0.069850, 0.021004, 0.000000 
agent_67.plans , s2-s3, 0.220087, 0.316382, 100.000000, 0.037135, 0.005220, 0.000000 

agent_670.plans , s1-s2, 0.330510, 0.023957, 0.000000, 0.017683, 0.008739, 0.000000 
agent_670.plans , s1-s3, 0.330510, 0.023957, 0.000000, 0.017683, 0.008739, 0.000000 
agent_670.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_671.plans , s1-s2, 0.407783, 0.000000, 0.000000, 0.042440, 0.009336, 0.000000 
agent_671.plans , s1-s3, 0.276389, 0.314189, 100.000000, 0.003537, 0.008506, 0.000000 
agent_671.plans , s2-s3, 0.133349, 0.046046, 4.545455, 0.040672, 0.003877, 0.000000 

agent_672.plans , s1-s2, 0.081878, 0.703220, 0.000000, 0.011494, 0.002886, 0.000000 
agent_672.plans , s1-s3, 0.081878, 0.703220, 0.000000, 0.011494, 0.002886, 0.000000 
agent_672.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_673.plans , s1-s2, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_673.plans , s1-s3, 0.166186, 0.047215, 0.000000, 0.013263, 0.008956, 1.000000 
agent_673.plans , s2-s3, 0.166186, 0.047215, 0.000000, 0.013263, 0.008956, 1.000000 

agent_674.plans , s1-s2, 0.171768, 0.000000, 0.000000, 0.007073, 0.006162, 0.000000 
agent_674.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_674.plans , s2-s3, 0.074615, 0.000000, 0.000000, 0.007073, 0.006162, 0.000000 

agent_675.plans , s1-s2, 0.445969, 0.071139, 0.000000, 0.012378, 0.010610, 0.000000 
agent_675.plans , s1-s3, 0.445969, 0.071139, 0.000000, 0.012378, 0.010610, 0.000000 
agent_675.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_676.plans , s1-s2, 0.509714, 0.016464, 25.806452, 0.038019, 0.010259, 0.000000 
agent_676.plans , s1-s3, 0.510850, 0.007217, 0.000000, 0.045093, 0.010135, 0.000000 
agent_676.plans , s2-s3, 0.116052, 0.471365, 100.000000, 0.017683, 0.003551, 0.000000 

agent_677.plans , s1-s2, 1.043298, 0.013223, 6.976744, 0.041556, 0.020529, 0.000000 
agent_677.plans , s1-s3, 1.089405, 0.000000, 0.000000, 0.044209, 0.021389, 0.000000 
agent_677.plans , s2-s3, 0.075367, 0.292749, 100.000000, 0.006189, 0.006224, 0.000000 

agent_678.plans , s1-s2, 0.037765, 0.500000, 0.000000, 0.003537, 0.002083, 0.000000 
agent_678.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_678.plans , s2-s3, 0.037765, 0.500000, 0.000000, 0.003537, 0.002083, 0.000000 

agent_679.plans , s1-s2, 0.232925, 0.202591, 0.000000, 0.014147, 0.006861, 0.000000 
agent_679.plans , s1-s3, 0.196730, 0.309367, 33.333333, 0.010610, 0.006529, 0.000000 
agent_679.plans , s2-s3, 0.035234, 0.786192, 100.000000, 0.003537, 0.002108, 0.000000 

agent_68.plans , s1-s2, 0.904365, 0.014949, 0.000000, 0.014147, 0.018133, 0.000000 
agent_68.plans , s1-s3, 0.889363, 0.035481, 27.272727, 0.011494, 0.018085, 0.000000 
agent_68.plans , s2-s3, 0.025123, 0.935158, 100.000000, 0.004421, 0.001929, 0.000000 

agent_680.plans , s1-s2, 0.233913, 0.140657, 0.000000, 0.014147, 0.006747, 0.000000 
agent_680.plans , s1-s3, 0.201249, 0.267258, 33.333333, 0.010610, 0.006444, 0.000000 
agent_680.plans , s2-s3, 0.034743, 0.645017, 100.000000, 0.003537, 0.002001, 0.000000 

agent_681.plans , s1-s2, 0.634748, 0.002855, 0.000000, 0.054819, 0.012035, 0.000000 
agent_681.plans , s1-s3, 0.580568, 0.124563, 13.725490, 0.048630, 0.011712, 0.000000 
agent_681.plans , s2-s3, 0.084821, 0.548215, 100.000000, 0.009726, 0.003418, 0.000000 

agent_682.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_682.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_682.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_683.plans , s1-s2, 0.247475, 0.179189, 0.000000, 0.012378, 0.006947, 0.000000 
agent_683.plans , s1-s3, 0.191059, 0.353331, 100.000000, 0.007073, 0.006455, 0.000000 
agent_683.plans , s2-s3, 0.083099, 0.451920, 66.666667, 0.008842, 0.003255, 0.000000 

agent_684.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_684.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_684.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_685.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_685.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_685.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_686.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_686.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_686.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_687.plans , s1-s2, 0.060077, 0.480429, 0.000000, 0.011494, 0.002462, 0.000000 
agent_687.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_687.plans , s2-s3, 0.058208, 0.480429, 0.000000, 0.011494, 0.002462, 0.000000 

agent_688.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_688.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_688.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_689.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_689.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_689.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_69.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_69.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_69.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_690.plans , s1-s2, 0.348158, 0.035672, 0.000000, 0.005305, 0.010467, 0.000000 
agent_690.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_690.plans , s2-s3, 0.255424, 0.035672, 0.000000, 0.005305, 0.010467, 0.000000 

agent_691.plans , s1-s2, 1.170759, 0.135717, 0.000000, 0.034483, 0.023377, 0.000000 
agent_691.plans , s1-s3, 0.951197, 0.325496, 100.000000, 0.014147, 0.022405, 0.000000 
agent_691.plans , s2-s3, 0.402418, 0.538481, 0.000000, 0.034483, 0.014062, 0.000000 

agent_692.plans , s1-s2, 0.500881, 0.047424, 100.000000, 0.030946, 0.010259, 0.000000 
agent_692.plans , s1-s3, 0.517716, 0.020831, 0.000000, 0.044209, 0.010248, 0.000000 
agent_692.plans , s2-s3, 0.199243, 0.066115, 86.666667, 0.032714, 0.004699, 0.000000 

agent_693.plans , s1-s2, 0.243074, 0.245710, 0.000000, 0.012378, 0.006947, 0.000000 
agent_693.plans , s1-s3, 0.187654, 0.397952, 100.000000, 0.007073, 0.006455, 0.000000 
agent_693.plans , s2-s3, 0.081521, 0.546040, 66.666667, 0.008842, 0.003255, 0.000000 

agent_694.plans , s1-s2, 1.043124, 0.026079, 0.000000, 0.019452, 0.021731, 0.000000 
agent_694.plans , s1-s3, 1.044029, 0.033280, 50.000000, 0.014147, 0.022405, 0.000000 
agent_694.plans , s2-s3, 0.257832, 0.590536, 100.000000, 0.008842, 0.010677, 0.000000 

agent_695.plans , s1-s2, 0.427855, 0.039856, 0.000000, 0.046861, 0.008471, 0.000000 
agent_695.plans , s1-s3, 0.376840, 0.182130, 13.953488, 0.041556, 0.008072, 0.000000 
agent_695.plans , s2-s3, 0.079392, 0.591523, 100.000000, 0.008842, 0.003255, 0.000000 

agent_696.plans , s1-s2, 0.158283, 0.087368, 0.000000, 0.022989, 0.003997, 0.000000 
agent_696.plans , s1-s3, 0.158283, 0.087368, 0.000000, 0.022989, 0.003997, 0.000000 
agent_696.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_697.plans , s1-s2, 1.012820, 0.000000, 0.000000, 0.022104, 0.020174, 0.000000 
agent_697.plans , s1-s3, 1.012820, 0.000000, 0.000000, 0.022104, 0.020174, 0.000000 
agent_697.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_698.plans , s1-s2, 0.038089, 0.669886, 0.000000, 0.005305, 0.001970, 0.000000 
agent_698.plans , s1-s3, 0.038089, 0.669886, 0.000000, 0.005305, 0.001970, 0.000000 
agent_698.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_699.plans , s1-s2, 0.324769, 0.159612, 0.000000, 0.010610, 0.008835, 0.000000 
agent_699.plans , s1-s3, 0.324769, 0.159612, 0.000000, 0.010610, 0.008835, 0.000000 
agent_699.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_7.plans , s1-s2, 1.266694, 0.013571, 0.000000, 0.015915, 0.024611, 0.000000 
agent_7.plans , s1-s3, 1.266694, 0.013571, 0.000000, 0.015915, 0.024611, 0.000000 
agent_7.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_70.plans , s1-s2, 0.082506, 0.157034, 0.000000, 0.009726, 0.002879, 0.000000 
agent_70.plans , s1-s3, 0.082506, 0.157034, 0.000000, 0.009726, 0.002879, 0.000000 
agent_70.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_700.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_700.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_700.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_701.plans , s1-s2, 0.352737, 0.062781, 52.941176, 0.016799, 0.009015, 0.000000 
agent_701.plans , s1-s3, 0.381379, 0.017142, 0.000000, 0.024757, 0.009193, 0.000000 
agent_701.plans , s2-s3, 0.037192, 0.761168, 100.000000, 0.009726, 0.001990, 0.000000 

agent_702.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_702.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_702.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_703.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_703.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_703.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_704.plans , s1-s2, 0.047506, 0.701814, 0.000000, 0.007073, 0.002191, 0.000000 
agent_704.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_704.plans , s2-s3, 0.039979, 0.701814, 0.000000, 0.007073, 0.002191, 0.000000 

agent_705.plans , s1-s2, 0.248030, 0.227925, 0.000000, 0.013263, 0.006963, 0.000000 
agent_705.plans , s1-s3, 0.248030, 0.227925, 0.000000, 0.013263, 0.006963, 0.000000 
agent_705.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_706.plans , s1-s2, 1.305804, 0.000000, 22.222222, 0.022104, 0.024540, 0.000000 
agent_706.plans , s1-s3, 1.237336, 0.115643, 0.000000, 0.023873, 0.023986, 0.000000 
agent_706.plans , s2-s3, 0.288641, 0.020142, 100.000000, 0.015915, 0.007535, 0.000000 

agent_707.plans , s1-s2, 0.178332, 0.259545, 0.000000, 0.007073, 0.006257, 0.000000 
agent_707.plans , s1-s3, 0.178332, 0.259545, 0.000000, 0.007073, 0.006257, 0.000000 
agent_707.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_708.plans , s1-s2, 0.197425, 0.085278, 0.000000, 0.014147, 0.006404, 0.000000 
agent_708.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_708.plans , s2-s3, 0.099884, 0.085278, 0.000000, 0.014147, 0.006404, 0.000000 

agent_709.plans , s1-s2, 1.252958, 0.049128, 0.000000, 0.022989, 0.024652, 0.000000 
agent_709.plans , s1-s3, 1.253262, 0.048974, 0.000000, 0.022989, 0.024653, 0.000000 
agent_709.plans , s2-s3, 0.015045, 0.908441, 100.000000, 0.003537, 0.001221, 0.000000 

agent_71.plans , s1-s2, 1.252354, 0.003887, 0.000000, 0.015915, 0.024611, 0.000000 
agent_71.plans , s1-s3, 1.252354, 0.003887, 0.000000, 0.015915, 0.024611, 0.000000 
agent_71.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_710.plans , s1-s2, 0.258172, 0.021244, 0.000000, 0.027409, 0.006957, 0.000000 
agent_710.plans , s1-s3, 0.275195, 0.036042, 0.000000, 0.027409, 0.007192, 0.000000 
agent_710.plans , s2-s3, 0.112147, 0.089284, 100.000000, 0.019452, 0.003764, 0.000000 

agent_711.plans , s1-s2, 0.987131, 0.000000, 0.000000, 0.036251, 0.019437, 0.000000 
agent_711.plans , s1-s3, 0.979051, 0.030650, 25.000000, 0.035367, 0.019404, 0.000000 
agent_711.plans , s2-s3, 0.149789, 0.107019, 100.000000, 0.032714, 0.004267, 0.000000 

agent_712.plans , s1-s2, 0.173605, 0.729171, 100.000000, 0.007073, 0.006374, 0.000000 
agent_712.plans , s1-s3, 0.234531, 0.674435, 16.666667, 0.015915, 0.006890, 0.000000 
agent_712.plans , s2-s3, 0.113552, 0.867209, 0.000000, 0.017683, 0.003551, 0.000000 

agent_713.plans , s1-s2, 1.189839, 0.002196, 0.000000, 0.016799, 0.023915, 0.000000 
agent_713.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_713.plans , s2-s3, 0.858876, 0.002196, 0.000000, 0.016799, 0.023915, 0.000000 

agent_714.plans , s1-s2, 1.219427, 0.000000, 0.000000, 0.053050, 0.023750, 0.000000 
agent_714.plans , s1-s3, 1.190906, 0.016794, 7.692308, 0.049514, 0.023657, 0.000000 
agent_714.plans , s2-s3, 0.048370, 0.972663, 100.000000, 0.007073, 0.002903, 0.000000 

agent_715.plans , s1-s2, 1.038747, 0.003154, 0.000000, 0.009726, 0.022290, 0.000000 
agent_715.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_715.plans , s2-s3, 0.775582, 0.003154, 0.000000, 0.009726, 0.022290, 0.000000 

agent_716.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_716.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_716.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_717.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_717.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_717.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_718.plans , s1-s2, 0.955445, 0.017758, 6.896552, 0.029178, 0.019371, 0.000000 
agent_718.plans , s1-s3, 1.000108, 0.000000, 0.000000, 0.030946, 0.020271, 0.000000 
agent_718.plans , s2-s3, 0.074652, 0.178707, 100.000000, 0.005305, 0.006195, 0.000000 

agent_719.plans , s1-s2, 0.318220, 0.139342, 0.000000, 0.026525, 0.007491, 0.000000 
agent_719.plans , s1-s3, 0.318220, 0.139342, 0.000000, 0.026525, 0.007491, 0.000000 
agent_719.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_72.plans , s1-s2, 0.623404, 0.040102, 0.000000, 0.053935, 0.011990, 0.000000 
agent_72.plans , s1-s3, 0.577893, 0.132920, 11.764706, 0.048630, 0.011712, 0.000000 
agent_72.plans , s2-s3, 0.078368, 0.618514, 100.000000, 0.008842, 0.003255, 0.000000 

agent_720.plans , s1-s2, 0.153904, 0.017620, 0.000000, 0.042440, 0.003804, 0.000000 
agent_720.plans , s1-s3, 0.031686, 0.853053, 100.000000, 0.004421, 0.001755, 0.000000 
agent_720.plans , s2-s3, 0.108729, 0.019086, 2.325581, 0.041556, 0.003582, 0.000000 

agent_721.plans , s1-s2, 0.920744, 0.292262, 0.000000, 0.030062, 0.019364, 0.000000 
agent_721.plans , s1-s3, 0.911270, 0.298687, 46.666667, 0.023873, 0.019324, 0.000000 
agent_721.plans , s2-s3, 0.051469, 0.931405, 100.000000, 0.016799, 0.002417, 0.000000 

agent_722.plans , s1-s2, 1.113100, 0.012112, 100.000000, 0.045093, 0.020963, 0.000000 
agent_722.plans , s1-s3, 1.079131, 0.070777, 0.000000, 0.055703, 0.020710, 0.000000 
